,game_id,player_id,position ,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date,winning_team,winning_score,losing_score
9293,202011050sfo,St.BEq00,WR,Equanimeous St. Brown,GNB,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,SFO,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,4,6,GNB,SFO,34,17,False,outdoors,grass,78,83,5,-6.0,GNB,48.5,11/5/2020,GNB,34,17
9295,202011050sfo,WhitKe00,WR,Kevin White,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFO,GNB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,7,12,GNB,SFO,34,17,False,outdoors,grass,78,83,5,-6.0,GNB,48.5,11/5/2020,GNB,34,17
9317,202011080atl,FreeRo00,RB,Royce Freeman,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,ATL,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,1,DEN,ATL,27,34,False,retractable roof (closed),fieldturf,72,45,0,-4.5,ATL,50.5,11/8/2020,ATL,34,27
9320,202011080atl,GrahJa01,TE,Jaeden Graham,ATL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,DEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,10,14,DEN,ATL,27,34,False,retractable roof (closed),fieldturf,72,45,0,-4.5,ATL,50.5,11/8/2020,ATL,34,27
9342,202011080buf,KumeJa00,WR,Jake Kumerow,BUF,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,SEA,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,4,SEA,BUF,34,44,False,outdoors,astroturf,69,41,4,-3.0,SEA,55.5,11/8/2020,BUF,44,34
9343,202011080buf,MetcDK00,WR,D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,7,108,1,41,0,0,0,0,0,0,SEA,BUF,0,0,0,0,0,1,26.8,26.8,20.3,20.3,22.3,22.3,0,0,0,0,0,0,0,114.3,20,0,65,100,SEA,BUF,34,44,False,outdoors,astroturf,69,41,4,-3.0,SEA,55.5,11/8/2020,BUF,44,34
9356,202011080clt,DuveDe00,WR,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,0.0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,BAL,IND,0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0,-1,0,0,0.0,0,0,26,41,BAL,IND,24,10,False,retractable roof (closed),fieldturf,72,45,0,-1.0,IND,47.5,11/8/2020,BAL,24,10
9369,202011080clt,FounDa00,WR,Daurice Fountain,IND,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,BAL,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,10,14,BAL,IND,24,10,False,retractable roof (closed),fieldturf,72,45,0,-1.0,IND,47.5,11/8/2020,BAL,24,10
9390,202011080crd,FostD.01,RB,D.J. Foster,ARI,0,0,0,0,0,0,0,0,0.0,1,2,0,2,1,1,7,0,7,0,0,1,1,0,1,ARI,MIA,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,2,0,4.0,3,0,5,7,MIA,ARI,34,31,False,retractable roof (closed),grass,72,45,0,-6.0,ARI,49.0,11/8/2020,MIA,34,31
9394,202011080crd,GesiMi00,TE,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,3,42,0,19,0,0,0,0,0,0,MIA,ARI,0,0,0,0,0,0,7.2,7.2,5.7,5.7,5.7,5.7,0,0,0,0,0,0,0,39.2,5,0,43,70,MIA,ARI,34,31,False,retractable roof (closed),grass,72,45,0,-6.0,ARI,49.0,11/8/2020,MIA,34,31
9406,202011080dal,ClayCh01,WR,Chase Claypool,PIT,0,0,0,0,0,0,0,0,0.0,1,4,0,4,13,8,69,0,14,0,0,1,1,0,1,PIT,DAL,0,0,0,0,0,0,15.3,15.3,11.3,11.3,11.3,11.3,0,0,0,0,4,0,0,128.7,41,2,56,81,PIT,DAL,24,19,False,retractable roof (closed),fieldturf,72,45,0,-14.0,PIT,44.0,11/8/2020,PIT,24,19
9417,202011080dal,McKeSe01,TE,Sean McKeon,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,PIT,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,6,8,PIT,DAL,24,19,False,retractable roof (closed),fieldturf,72,45,0,-14.0,PIT,44.0,11/8/2020,PIT,24,19
9435,202011080jax,BrowPh01,TE,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HOU,JAX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,24.0,0,0,25,39,HOU,JAX,27,25,False,outdoors,grass,79,71,14,-7.0,HOU,49.0,11/8/2020,HOU,27,25
9442,202011080jax,JohnCo01,WR,Collin Johnson,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,9,0,9,0,0,0,0,0,0,JAX,HOU,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,15.0,6,0,9,13,HOU,JAX,27,25,False,outdoors,grass,79,71,14,-7.0,HOU,49.0,11/8/2020,HOU,27,25
9461,202011080kan,McCaCh01,RB,Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,0.0,18,69,1,13,10,10,82,1,24,0,0,18,18,0,18,CAR,KAN,0,0,0,0,0,0,37.1,37.1,32.1,32.1,32.1,32.1,0,0,0,0,26,43,1,22.0,60,0,59,71,CAR,KAN,31,33,False,outdoors,astroturf,71,63,19,-10.0,KAN,51.5,11/8/2020,KAN,33,31
9466,202011080kan,KelcTr00,TE,Travis Kelce,KAN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,12,10,159,0,44,0,0,0,0,0,0,KAN,CAR,0,0,0,0,0,1,28.9,28.9,20.9,20.9,22.9,22.9,0,0,0,0,0,0,0,115.2,66,0,57,92,CAR,KAN,31,33,False,outdoors,astroturf,71,63,19,-10.0,KAN,51.5,11/8/2020,KAN,33,31
9486,202011080min,JameJe00,TE,Jesse James,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,DET,MIN,0,0,0,0,0,0,1.0,1.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,-1.0,1,0,25,33,DET,MIN,20,34,False,dome,sportturf,72,45,0,-3.0,MIN,51.5,11/8/2020,MIN,34,20
9491,202011080min,RudoKy00,TE,Kyle Rudolph,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,3,40,0,22,0,0,0,0,0,0,MIN,DET,0,0,0,0,0,0,7.0,7.0,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,25.2,17,0,42,72,DET,MIN,20,34,False,dome,sportturf,72,45,0,-3.0,MIN,51.5,11/8/2020,MIN,34,20
9516,202011080oti,WestNi00,WR,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,CHI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,5,9,CHI,TEN,17,24,False,outdoors,grass,77,55,14,-6.5,TEN,46.5,11/8/2020,TEN,24,17
9517,202011080oti,PierAr00,RB,Artavis Pierce,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,TEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,1,CHI,TEN,17,24,False,outdoors,grass,77,55,14,-6.5,TEN,46.5,11/8/2020,TEN,24,17
9542,202011080sdg,BallKa00,RB,Kalen Ballage,LAC,0,0,0,0,0,0,0,0,0.0,15,69,1,14,3,2,15,0,11,0,0,15,15,0,15,LAC,LVR,0,0,0,0,0,0,16.4,16.4,15.4,15.4,15.4,15.4,0,0,0,0,40,29,0,2.1,18,0,31,39,LVR,LAC,31,26,False,dome,matrixturf,72,45,0,-1.0,LVR,52.5,11/8/2020,LVR,31,26
9543,202011080sdg,RenfHu00,WR,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,60,0,53,0,0,0,0,0,0,LVR,LAC,0,0,0,0,0,0,8.0,8.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,56.1,10,0,29,57,LVR,LAC,31,26,False,dome,matrixturf,72,45,0,-1.0,LVR,52.5,11/8/2020,LVR,31,26
9560,202011080tam,CallMa01,WR,Marquez Callaway,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,11,0,6,0,0,0,0,0,0,NOR,TAM,0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,8.0,3,0,17,23,NOR,TAM,38,3,False,outdoors,grass,77,76,17,-3.0,TAM,51.0,11/8/2020,NOR,38,3
9572,202011080tam,MillSc01,WR,Scott Miller,TAM,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,1,10,0,10,0,0,0,0,0,0,TAM,NOR,0,0,0,0,0,0,2.0,2.0,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,57.9,-1,0,19,38,NOR,TAM,38,3,False,outdoors,grass,77,76,17,-3.0,TAM,51.0,11/8/2020,NOR,38,3
9596,202011080was,PennEl00,FB,Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,0.0,1,2,0,2,1,0,0,0,0,0,0,1,1,0,1,NYG,WAS,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,2,0,0.0,0,0,5,6,NYG,WAS,23,20,False,outdoors,grass,75,49,1,-3.0,WAS,43.5,11/8/2020,NYG,23,20
9597,202011080was,BarbPe01,RB,Peyton Barber,WAS,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,NYG,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,2,NYG,WAS,23,20,False,outdoors,grass,75,49,1,-3.0,WAS,43.5,11/8/2020,NYG,23,20
9613,202011090nyj,OlszGu00,WR,Gunner Olszewski,NWE,0,0,0,0,0,0,0,0,0.0,3,16,0,12,1,1,-1,0,-1,0,0,3,3,0,3,NWE,NYJ,0,0,0,0,0,0,2.5,2.5,2.0,2.0,2.0,2.0,0,0,0,0,16,0,0,-4.0,3,0,35,43,NWE,NYJ,30,27,False,outdoors,fieldturf ,61,72,2,-9.0,NWE,42.0,11/9/2020,NWE,30,27
9619,202011090nyj,BerrBr00,WR,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,13,0,13,0,0,0,0,0,0,NYJ,NWE,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,3.0,10,0,7,15,NWE,NYJ,30,27,False,outdoors,fieldturf ,61,72,2,-9.0,NWE,42.0,11/9/2020,NWE,30,27
9643,202011120oti,TaylJo02,RB,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,0.0,7,12,0,4,2,2,25,0,14,0,0,7,7,0,7,IND,TEN,0,0,0,0,0,0,5.7,5.7,4.7,4.7,4.7,4.7,0,0,0,0,1,11,0,-6.0,31,0,17,24,IND,TEN,34,17,False,outdoors,grass,56,46,6,-1.0,IND,49.5,11/12/2020,IND,34,17
9645,202011120oti,FirkAn00,TE,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,1,5,0,5,0,0,0,0,0,0,TEN,IND,0,0,0,0,0,0,1.5,1.5,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,21.9,4,0,22,34,IND,TEN,34,17,False,outdoors,grass,56,46,6,-1.0,IND,49.5,11/12/2020,IND,34,17
9673,202011150car,McCoLe01,RB,LeSean McCoy,TAM,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TAM,CAR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,4,TAM,CAR,46,23,False,outdoors,grass,65,90,15,-6.0,TAM,49.5,11/15/2020,TAM,46,23
9674,202011150car,ManhCh00,TE,Chris Manhertz,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,TAM,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,26,54,TAM,CAR,46,23,False,outdoors,grass,65,90,15,-6.0,TAM,49.5,11/15/2020,TAM,46,23
9687,202011150cle,ProsC.00,RB,C.J. Prosise,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,-2,0,-2,0,0,0,0,0,0,HOU,CLE,0,0,0,0,0,0,0.8,0.8,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,-4.0,2,0,2,4,HOU,CLE,7,10,False,outdoors,grass,59,66,25,-4.5,CLE,46.5,11/15/2020,CLE,10,7
9697,202011150cle,HuntKa00,RB,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,0.0,19,104,0,19,4,3,28,0,12,0,0,19,19,0,19,CLE,HOU,0,0,0,0,1,0,19.2,19.2,14.7,14.7,16.7,16.7,0,0,0,0,74,30,3,1.2,34,0,38,58,HOU,CLE,7,10,False,outdoors,grass,59,66,25,-4.5,CLE,46.5,11/15/2020,CLE,10,7
9718,202011150crd,MossZa00,RB,Zack Moss,BUF,0,0,0,0,0,0,0,0,0.0,7,20,0,14,2,1,-3,0,-3,0,0,7,7,0,7,BUF,ARI,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,0,20,1,-1.0,3,0,39,53,BUF,ARI,30,32,False,retractable roof (closed),grass,72,45,0,-3.0,ARI,56.0,11/15/2020,ARI,32,30
9719,202011150crd,DaniDa02,TE,Darrell Daniels,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,BUF,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,14,19,BUF,ARI,30,32,False,retractable roof (closed),grass,72,45,0,-3.0,ARI,56.0,11/15/2020,ARI,32,30
9738,202011150det,JoneMa02,WR,Marvin Jones,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10,8,96,1,27,0,0,0,0,0,0,DET,WAS,0,0,0,0,0,0,23.6,23.6,19.6,19.6,19.6,19.6,0,0,0,0,0,0,0,110.0,15,0,51,86,WAS,DET,27,30,False,dome,fieldturf,72,45,0,-2.5,DET,45.5,11/15/2020,DET,30,27
9742,202011150det,WrigIs01,WR,Isaiah Wright,WAS,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,6,59,0,22,0,0,0,0,0,0,WAS,DET,0,0,0,0,0,0,11.9,11.9,8.9,8.9,8.9,8.9,0,0,0,0,0,0,0,27.0,32,0,29,33,WAS,DET,27,30,False,dome,fieldturf,72,45,0,-2.5,DET,45.5,11/15/2020,DET,30,27
9765,202011150gnb,SterJa00,TE,Jace Sternberger,GNB,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,JAX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,20,31,JAX,GNB,20,24,False,outdoors,grass,38,76,23,-13.5,GNB,47.5,11/15/2020,GNB,24,20
9766,202011150gnb,ThomCh03,RB,Chris Thompson,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,GNB,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,2,JAX,GNB,20,24,False,outdoors,grass,38,76,23,-13.5,GNB,47.5,11/15/2020,GNB,24,20
9784,202011150mia,NabeGa00,FB,Gabe Nabers,LAC,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,LAC,MIA,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,1.0,8,0,10,16,LAC,MIA,21,29,False,outdoors,grass,83,73,7,-1.5,MIA,49.0,11/15/2020,MIA,29,21
9790,202011150mia,HollMa00,WR,Mack Hollins,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,MIA,LAC,0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0.0,1,0,11,19,LAC,MIA,21,29,False,outdoors,grass,83,73,7,-1.5,MIA,49.0,11/15/2020,MIA,29,21
9817,202011150nor,SmitTr03,WR,Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOR,SFO,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5.0,0,0,16,27,SFO,NOR,13,27,False,dome,astroturf,72,45,0,-9.5,NOR,50.0,11/15/2020,NOR,27,13
9818,202011150nor,JameRi00,WR,Richie James,SFO,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,3,26,0,14,1,0,0,0,0,0,SFO,NOR,0,0,0,0,0,0,4.6,4.6,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,68.0,8,0,69,97,SFO,NOR,13,27,False,dome,astroturf,72,45,0,-9.5,NOR,50.0,11/15/2020,NOR,27,13
9838,202011150nwe,BoykMi00,WR,Miles Boykin,BAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,NWE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,19,29,BAL,NWE,17,23,False,outdoors,grass,52,81,13,-7.0,BAL,44.0,11/15/2020,NWE,23,17
9840,202011150nwe,HarrNK00,WR,N'Keal Harry,NWE,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NWE,BAL,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,35,60,BAL,NWE,17,23,False,outdoors,grass,52,81,13,-7.0,BAL,44.0,11/15/2020,NWE,23,17
9852,202011150nyg,HurtJa00,QB,Jalen Hurts,PHI,0,0,0,0,0,0,0,0,0.0,2,-1,0,0,0,0,0,0,0,0,0,2,2,0,2,PHI,NYG,0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0,-1,0,0,0.0,0,0,3,4,PHI,NYG,17,27,False,outdoors,fieldturf ,56,60,18,-5.0,PHI,46.5,11/15/2020,NYG,27,17
9865,202011150nyg,BoarC.00,WR,C.J. Board,NYG,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG,PHI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,6,8,PHI,NYG,17,27,False,outdoors,fieldturf ,56,60,18,-5.0,PHI,46.5,11/15/2020,NYG,27,17
9882,202011150pit,HiggTe00,WR,Tee Higgins,CIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,7,115,1,54,1,0,0,0,0,0,CIN,PIT,0,0,0,0,0,1,26.5,26.5,19.0,19.0,21.0,21.0,0,0,0,0,0,0,0,104.4,53,0,55,85,CIN,PIT,10,36,False,outdoors,grass,52,82,21,-6.5,PIT,46.0,11/15/2020,PIT,36,10
9889,202011150pit,McClRa00,WR,Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,0.0,1,-1,0,-1,2,2,4,0,4,0,0,1,1,0,1,PIT,CIN,0,0,0,0,0,0,2.3,2.3,1.3,1.3,1.3,1.3,0,0,0,0,-1,0,0,-7.0,11,0,15,21,CIN,PIT,10,36,False,outdoors,grass,52,82,21,-6.5,PIT,46.0,11/15/2020,PIT,36,10
9911,202011150rai,SpenDi00,WR,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,DEN,LVR,12,37,False,dome,grass,72,45,0,-3.5,LVR,50.0,11/15/2020,LVR,37,12
9914,202011150rai,RichJa01,RB,Jalen Richard,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,4,DEN,LVR,12,37,False,dome,grass,72,45,0,-3.5,LVR,50.0,11/15/2020,LVR,37,12
9937,202011150ram,JeffVa00,WR,Van Jefferson,LAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,LAR,SEA,0,0,0,0,0,0,2.5,2.5,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,14.0,1,0,13,19,SEA,LAR,16,23,False,dome,matrixturf,72,45,0,-3.0,LAR,55.0,11/15/2020,LAR,23,16
9939,202011150ram,DissWi00,TE,Will Dissly,SEA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,16,0,16,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,23.0,15,0,24,36,SEA,LAR,16,23,False,dome,matrixturf,72,45,0,-3.0,LAR,55.0,11/15/2020,LAR,23,16
9963,202011160chi,AbduAm00,RB,Ameer Abdullah,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,CHI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,4,MIN,CHI,19,13,False,outdoors,grass,44,59,11,-3.5,MIN,44.5,11/16/2020,MIN,19,13
9965,202011160chi,HarrDe03,TE,Demetrius Harris,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,MIN,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,3,6,MIN,CHI,19,13,False,outdoors,grass,44,59,11,-3.5,MIN,44.5,11/16/2020,MIN,19,13
9981,202011190sea,BaylEv00,TE,Evan Baylis,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,SEA,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,6,9,ARI,SEA,21,28,False,outdoors,fieldturf,48,74,11,-3.0,SEA,56.5,11/19/2020,SEA,28,21
9988,202011190sea,BellNi01,FB,Nick Bellore,SEA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,ARI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,ARI,SEA,21,28,False,outdoors,fieldturf,48,74,11,-3.0,SEA,56.5,11/19/2020,SEA,28,21
10006,202011220car,JameJe00,TE,Jesse James,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,DET,CAR,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,14.0,2,0,29,52,DET,CAR,0,20,False,outdoors,grass,65,67,7,-3.0,DET,47.0,11/22/2020,CAR,20,0
10012,202011220car,AndeRo04,WR,Robby Anderson,CAR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,7,46,0,18,0,0,0,0,0,0,CAR,DET,0,0,0,0,0,0,11.6,11.6,8.1,8.1,8.1,8.1,0,0,0,0,0,0,0,28.8,29,0,50,70,DET,CAR,0,20,False,outdoors,grass,65,67,7,-3.0,DET,47.0,11/22/2020,CAR,20,0
10032,202011220cle,JeffAl00,WR,Alshon Jeffery,PHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,PHI,CLE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0,5,7,PHI,CLE,17,22,False,outdoors,grass,38,88,8,-2.5,CLE,45.5,11/22/2020,CLE,22,17
10035,202011220cle,HuntKa00,RB,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,0.0,13,11,1,6,1,1,10,0,10,0,0,13,13,0,13,CLE,PHI,0,0,0,0,0,0,9.1,9.1,8.6,8.6,8.6,8.6,0,0,0,0,0,11,2,2.0,8,0,36,54,PHI,CLE,17,22,False,outdoors,grass,38,88,8,-2.5,CLE,45.5,11/22/2020,CLE,22,17
10048,202011220clt,ShepDa00,WR,Darrius Shepherd ,GNB,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,IND,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,2,3,GNB,IND,31,34,True,retractable roof (closed),fieldturf,72,45,0,-1.5,IND,52.5,11/22/2020,IND,34,31
10059,202011220clt,HarrDe11,WR,De'Michael Harris,IND,0,0,0,0,0,0,0,0,0.0,2,19,0,19,1,1,1,0,1,0,0,2,2,0,2,IND,GNB,0,0,0,0,0,0,3.0,3.0,2.5,2.5,2.5,2.5,0,0,0,0,13,6,0,-3.0,4,0,16,19,GNB,IND,31,34,True,retractable roof (closed),fieldturf,72,45,0,-1.5,IND,52.5,11/22/2020,IND,34,31
